-1.0000000000000002, 0, 2.3344142183389773, 0, .022937927384034204
-1.0000000000000002, .74196378430272591, 0, 0, .22706207261596528
-1.0000000000000002, 1.0000000000000002, -1.7320508075688772, 0, .041666666666666602
-1.0000000000000002, 1.0000000000000002, -1.0000000000000002, -1.0000000000000002, .062499999999999875
-1.0000000000000002, 1.0000000000000002, -1.0000000000000002, 0, -.37499999999999928
-1.0000000000000002, 1.0000000000000002, -1.0000000000000002, 1.0000000000000002, .062499999999999875
-1.0000000000000002, 1.0000000000000002, 0, -1.7320508075688772, .041666666666666602
-1.0000000000000002, 1.0000000000000002, 0, -1.0000000000000002, -.37499999999999928
-1.0000000000000002, 1.0000000000000002, 0, 0, 1.083333333333331
-1.0000000000000002, 1.0000000000000002, 0, 1.0000000000000002, -.37499999999999928
-1.0000000000000002, 1.0000000000000002, 0, 1.7320508075688772, .041666666666666602
-1.0000000000000002, 1.0000000000000002, 1.0000000000000002, -1.0000000000000002, .062499999999999875
-1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 0, -.37499999999999928
-1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, .062499999999999875
-1.0000000000000002, 1.0000000000000002, 1.7320508075688772, 0, .041666666666666602
-1.0000000000000002, 1.7320508075688772, -1.0000000000000002, 0, .041666666666666602
-1.0000000000000002, 1.7320508075688772, 0, -1.0000000000000002, .041666666666666602
-1.0000000000000002, 1.7320508075688772, 0, 0, -.24999999999999961
-1.0000000000000002, 1.7320508075688772, 0, 1.0000000000000002, .041666666666666602
-1.0000000000000002, 1.7320508075688772, 1.0000000000000002, 0, .041666666666666602
-1.0000000000000002, 2.3344142183389773, 0, 0, .022937927384034204
-.74196378430272591, -1.0000000000000002, 0, 0, .22706207261596528
-.74196378430272591, 0, -1.0000000000000002, 0, .22706207261596528
-.74196378430272591, 0, 0, -1.0000000000000002, .22706207261596528
-.74196378430272591, 0, 0, 0, -1.3623724356957916
-.74196378430272591, 0, 0, 1.0000000000000002, .22706207261596528
-.74196378430272591, 0, 1.0000000000000002, 0, .22706207261596528
-.74196378430272591, 1.0000000000000002, 0, 0, .22706207261596528
0, -2.8569700138728056, 0, 0, .011257411327720668
0, -2.3344142183389773, -1.0000000000000002, 0, .022937927384034204
0, -2.3344142183389773, 0, -1.0000000000000002, .022937927384034204
0, -2.3344142183389773, 0, 0, -.13762756430420522
0, -2.3344142183389773, 0, 1.0000000000000002, .022937927384034204
0, -2.3344142183389773, 1.0000000000000002, 0, .022937927384034204
0, -1.7320508075688772, -1.7320508075688772, 0, .027777777777777748
0, -1.7320508075688772, -1.0000000000000002, -1.0000000000000002, .041666666666666602
0, -1.7320508075688772, -1.0000000000000002, 0, -.24999999999999961
0, -1.7320508075688772, -1.0000000000000002, 1.0000000000000002, .041666666666666602
0, -1.7320508075688772, 0, -1.7320508075688772, .027777777777777748
0, -1.7320508075688772, 0, -1.0000000000000002, -.24999999999999961
0, -1.7320508075688772, 0, 0, .83333333333333204
0, -1.7320508075688772, 0, 1.0000000000000002, -.24999999999999961
0, -1.7320508075688772, 0, 1.7320508075688772, .027777777777777748
0, -1.7320508075688772, 1.0000000000000002, -1.0000000000000002, .041666666666666602
0, -1.7320508075688772, 1.0000000000000002, 0, -.24999999999999961
0, -1.7320508075688772, 1.0000000000000002, 1.0000000000000002, .041666666666666602
0, -1.7320508075688772, 1.7320508075688772, 0, .027777777777777748
0, -1.3556261799742659, 0, 0, .22207592200561219
0, -1.0000000000000002, -2.3344142183389773, 0, .022937927384034204
0, -1.0000000000000002, -1.7320508075688772, -1.0000000000000002, .041666666666666602
0, -1.0000000000000002, -1.7320508075688772, 0, -.24999999999999961
0, -1.0000000000000002, -1.7320508075688772, 1.0000000000000002, .041666666666666602
0, -1.0000000000000002, -1.0000000000000002, -1.7320508075688772, .041666666666666602
0, -1.0000000000000002, -1.0000000000000002, -1.0000000000000002, -.37499999999999928
0, -1.0000000000000002, -1.0000000000000002, 0, 1.083333333333331
0, -1.0000000000000002, -1.0000000000000002, 1.0000000000000002, -.37499999999999928
0, -1.0000000000000002, -1.0000000000000002, 1.7320508075688772, .041666666666666602
0, -1.0000000000000002, -.74196378430272591, 0, .22706207261596528
0, -1.0000000000000002, 0, -2.3344142183389773, .022937927384034204
0, -1.0000000000000002, 0, -1.7320508075688772, -.24999999999999961
0, -1.0000000000000002, 0, -1.0000000000000002, 1.083333333333331
0, -1.0000000000000002, 0, -.74196378430272591, .22706207261596528
0, -1.0000000000000002, 0, 0, -3.4999999999999929
0, -1.0000000000000002, 0, .74196378430272591, .22706207261596528
0, -1.0000000000000002, 0, 1.0000000000000002, 1.083333333333331
0, -1.0000000000000002, 0, 1.7320508075688772, -.24999999999999961
0, -1.0000000000000002, 0, 2.3344142183389773, .022937927384034204
0, -1.0000000000000002, .74196378430272591, 0, .22706207261596528
0, -1.0000000000000002, 1.0000000000000002, -1.7320508075688772, .041666666666666602
0, -1.0000000000000002, 1.0000000000000002, -1.0000000000000002, -.37499999999999928
0, -1.0000000000000002, 1.0000000000000002, 0, 1.083333333333331
0, -1.0000000000000002, 1.0000000000000002, 1.0000000000000002, -.37499999999999928
0, -1.0000000000000002, 1.0000000000000002, 1.7320508075688772, .041666666666666602
0, -1.0000000000000002, 1.7320508075688772, -1.0000000000000002, .041666666666666602
0, -1.0000000000000002, 1.7320508075688772, 0, -.24999999999999961
0, -1.0000000000000002, 1.7320508075688772, 1.0000000000000002, .041666666666666602
0, -1.0000000000000002, 2.3344142183389773, 0, .022937927384034204
0, -.74196378430272591, -1.0000000000000002, 0, .22706207261596528
0, -.74196378430272591, 0, -1.0000000000000002, .22706207261596528
0, -.74196378430272591, 0, 0, -1.3623724356957916
0, -.74196378430272591, 0, 1.0000000000000002, .22706207261596528
0, -.74196378430272591, 1.0000000000000002, 0, .22706207261596528
0, 0, -2.8569700138728056, 0, .011257411327720668
0, 0, -2.3344142183389773, -1.0000000000000002, .022937927384034204
0, 0, -2.3344142183389773, 0, -.13762756430420522
0, 0, -2.3344142183389773, 1.0000000000000002, .022937927384034204
0, 0, -1.7320508075688772, -1.7320508075688772, .027777777777777748
0, 0, -1.7320508075688772, -1.0000000000000002, -.24999999999999961
0, 0, -1.7320508075688772, 0, .83333333333333204
0, 0, -1.7320508075688772, 1.0000000000000002, -.24999999999999961
0, 0, -1.7320508075688772, 1.7320508075688772, .027777777777777748
0, 0, -1.3556261799742659, 0, .22207592200561219
0, 0, -1.0000000000000002, -2.3344142183389773, .022937927384034204
0, 0, -1.0000000000000002, -1.7320508075688772, -.24999999999999961
0, 0, -1.0000000000000002, -1.0000000000000002, 1.083333333333331
0, 0, -1.0000000000000002, -.74196378430272591, .22706207261596528
0, 0, -1.0000000000000002, 0, -3.4999999999999929
0, 0, -1.0000000000000002, .74196378430272591, .22706207261596528
0, 0, -1.0000000000000002, 1.0000000000000002, 1.083333333333331
0, 0, -1.0000000000000002, 1.7320508075688772, -.24999999999999961
0, 0, -1.0000000000000002, 2.3344142183389773, .022937927384034204
0, 0, -.74196378430272591, -1.0000000000000002, .22706207261596528
0, 0, -.74196378430272591, 0, -1.3623724356957916
0, 0, -.74196378430272591, 1.0000000000000002, .22706207261596528
0, 0, 0, -2.8569700138728056, .011257411327720668
0, 0, 0, -2.3344142183389773, -.13762756430420522
0, 0, 0, -1.7320508075688772, .83333333333333204
0, 0, 0, -1.3556261799742659, .22207592200561219
0, 0, 0, -1.0000000000000002, -3.4999999999999929
0, 0, 0, -.74196378430272591, -1.3623724356957916
0, 0, 0, 0, 12.799999999999976
0, 0, 0, .74196378430272591, -1.3623724356957916
0, 0, 0, 1.0000000000000002, -3.4999999999999929
0, 0, 0, 1.3556261799742659, .22207592200561219
0, 0, 0, 1.7320508075688772, .83333333333333204
0, 0, 0, 2.3344142183389773, -.13762756430420522
0, 0, 0, 2.8569700138728056, .011257411327720668
0, 0, .74196378430272591, -1.0000000000000002, .22706207261596528
0, 0, .74196378430272591, 0, -1.3623724356957916
0, 0, .74196378430272591, 1.0000000000000002, .22706207261596528
0, 0, 1.0000000000000002, -2.3344142183389773, .022937927384034204
0, 0, 1.0000000000000002, -1.7320508075688772, -.24999999999999961
0, 0, 1.0000000000000002, -1.0000000000000002, 1.083333333333331
0, 0, 1.0000000000000002, -.74196378430272591, .22706207261596528
0, 0, 1.0000000000000002, 0, -3.4999999999999929
0, 0, 1.0000000000000002, .74196378430272591, .22706207261596528
0, 0, 1.0000000000000002, 1.0000000000000002, 1.083333333333331
0, 0, 1.0000000000000002, 1.7320508075688772, -.24999999999999961
0, 0, 1.0000000000000002, 2.3344142183389773, .022937927384034204
0, 0, 1.3556261799742659, 0, .22207592200561219
0, 0, 1.7320508075688772, -1.7320508075688772, .027777777777777748
0, 0, 1.7320508075688772, -1.0000000000000002, -.24999999999999961
0, 0, 1.7320508075688772, 0, .83333333333333204
0, 0, 1.7320508075688772, 1.0000000000000002, -.24999999999999961
0, 0, 1.7320508075688772, 1.7320508075688772, .027777777777777748
0, 0, 2.3344142183389773, -1.0000000000000002, .022937927384034204
0, 0, 2.3344142183389773, 0, -.13762756430420522
0, 0, 2.3344142183389773, 1.0000000000000002, .022937927384034204
0, 0, 2.8569700138728056, 0, .011257411327720668
0, .74196378430272591, -1.0000000000000002, 0, .22706207261596528
0, .74196378430272591, 0, -1.0000000000000002, .22706207261596528
0, .74196378430272591, 0, 0, -1.3623724356957916
0, .74196378430272591, 0, 1.0000000000000002, .22706207261596528
0, .74196378430272591, 1.0000000000000002, 0, .22706207261596528
0, 1.0000000000000002, -2.3344142183389773, 0, .022937927384034204
0, 1.0000000000000002, -1.7320508075688772, -1.0000000000000002, .041666666666666602
0, 1.0000000000000002, -1.7320508075688772, 0, -.24999999999999961
0, 1.0000000000000002, -1.7320508075688772, 1.0000000000000002, .041666666666666602
0, 1.0000000000000002, -1.0000000000000002, -1.7320508075688772, .041666666666666602
0, 1.0000000000000002, -1.0000000000000002, -1.0000000000000002, -.37499999999999928
0, 1.0000000000000002, -1.0000000000000002, 0, 1.083333333333331
0, 1.0000000000000002, -1.0000000000000002, 1.0000000000000002, -.37499999999999928
0, 1.0000000000000002, -1.0000000000000002, 1.7320508075688772, .041666666666666602
0, 1.0000000000000002, -.74196378430272591, 0, .22706207261596528
0, 1.0000000000000002, 0, -2.3344142183389773, .022937927384034204
0, 1.0000000000000002, 0, -1.7320508075688772, -.24999999999999961
0, 1.0000000000000002, 0, -1.0000000000000002, 1.083333333333331
0, 1.0000000000000002, 0, -.74196378430272591, .22706207261596528
0, 1.0000000000000002, 0, 0, -3.4999999999999929
0, 1.0000000000000002, 0, .74196378430272591, .22706207261596528
0, 1.0000000000000002, 0, 1.0000000000000002, 1.083333333333331
0, 1.0000000000000002, 0, 1.7320508075688772, -.24999999999999961
0, 1.0000000000000002, 0, 2.3344142183389773, .022937927384034204
0, 1.0000000000000002, .74196378430272591, 0, .22706207261596528
0, 1.0000000000000002, 1.0000000000000002, -1.7320508075688772, .041666666666666602
0, 1.0000000000000002, 1.0000000000000002, -1.0000000000000002, -.37499999999999928
0, 1.0000000000000002, 1.0000000000000002, 0, 1.083333333333331
0, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, -.37499999999999928
0, 1.0000000000000002, 1.0000000000000002, 1.7320508075688772, .041666666666666602
0, 1.0000000000000002, 1.7320508075688772, -1.0000000000000002, .041666666666666602
0, 1.0000000000000002, 1.7320508075688772, 0, -.24999999999999961
0, 1.0000000000000002, 1.7320508075688772, 1.0000000000000002, .041666666666666602
0, 1.0000000000000002, 2.3344142183389773, 0, .022937927384034204
0, 1.3556261799742659, 0, 0, .22207592200561219
0, 1.7320508075688772, -1.7320508075688772, 0, .027777777777777748
0, 1.7320508075688772, -1.0000000000000002, -1.0000000000000002, .041666666666666602
0, 1.7320508075688772, -1.0000000000000002, 0, -.24999999999999961
0, 1.7320508075688772, -1.0000000000000002, 1.0000000000000002, .041666666666666602
0, 1.7320508075688772, 0, -1.7320508075688772, .027777777777777748
0, 1.7320508075688772, 0, -1.0000000000000002, -.24999999999999961
0, 1.7320508075688772, 0, 0, .83333333333333204
0, 1.7320508075688772, 0, 1.0000000000000002, -.24999999999999961
0, 1.7320508075688772, 0, 1.7320508075688772, .027777777777777748
0, 1.7320508075688772, 1.0000000000000002, -1.0000000000000002, .041666666666666602
0, 1.7320508075688772, 1.0000000000000002, 0, -.24999999999999961
0, 1.7320508075688772, 1.0000000000000002, 1.0000000000000002, .041666666666666602
0, 1.7320508075688772, 1.7320508075688772, 0, .027777777777777748
0, 2.3344142183389773, -1.0000000000000002, 0, .022937927384034204
0, 2.3344142183389773, 0, -1.0000000000000002, .022937927384034204
0, 2.3344142183389773, 0, 0, -.13762756430420522
0, 2.3344142183389773, 0, 1.0000000000000002, .022937927384034204
0, 2.3344142183389773, 1.0000000000000002, 0, .022937927384034204
0, 2.8569700138728056, 0, 0, .011257411327720668
.74196378430272591, -1.0000000000000002, 0, 0, .22706207261596528
.74196378430272591, 0, -1.0000000000000002, 0, .22706207261596528
.74196378430272591, 0, 0, -1.0000000000000002, .22706207261596528
.74196378430272591, 0, 0, 0, -1.3623724356957916
.74196378430272591, 0, 0, 1.0000000000000002, .22706207261596528
.74196378430272591, 0, 1.0000000000000002, 0, .22706207261596528
.74196378430272591, 1.0000000000000002, 0, 0, .22706207261596528
1.0000000000000002, -2.3344142183389773, 0, 0, .022937927384034204
1.0000000000000002, -1.7320508075688772, -1.0000000000000002, 0, .041666666666666602
1.0000000000000002, -1.7320508075688772, 0, -1.0000000000000002, .041666666666666602
1.0000000000000002, -1.7320508075688772, 0, 0, -.24999999999999961
1.0000000000000002, -1.7320508075688772, 0, 1.0000000000000002, .041666666666666602
1.0000000000000002, -1.7320508075688772, 1.0000000000000002, 0, .041666666666666602
1.0000000000000002, -1.0000000000000002, -1.7320508075688772, 0, .041666666666666602
1.0000000000000002, -1.0000000000000002, -1.0000000000000002, -1.0000000000000002, .062499999999999875
1.0000000000000002, -1.0000000000000002, -1.0000000000000002, 0, -.37499999999999928
1.0000000000000002, -1.0000000000000002, -1.0000000000000002, 1.0000000000000002, .062499999999999875
1.0000000000000002, -1.0000000000000002, 0, -1.7320508075688772, .041666666666666602
1.0000000000000002, -1.0000000000000002, 0, -1.0000000000000002, -.37499999999999928
1.0000000000000002, -1.0000000000000002, 0, 0, 1.083333333333331
1.0000000000000002, -1.0000000000000002, 0, 1.0000000000000002, -.37499999999999928
1.0000000000000002, -1.0000000000000002, 0, 1.7320508075688772, .041666666666666602
1.0000000000000002, -1.0000000000000002, 1.0000000000000002, -1.0000000000000002, .062499999999999875
1.0000000000000002, -1.0000000000000002, 1.0000000000000002, 0, -.37499999999999928
1.0000000000000002, -1.0000000000000002, 1.0000000000000002, 1.0000000000000002, .062499999999999875
1.0000000000000002, -1.0000000000000002, 1.7320508075688772, 0, .041666666666666602
1.0000000000000002, -.74196378430272591, 0, 0, .22706207261596528
1.0000000000000002, 0, -2.3344142183389773, 0, .022937927384034204
1.0000000000000002, 0, -1.7320508075688772, -1.0000000000000002, .041666666666666602
1.0000000000000002, 0, -1.7320508075688772, 0, -.24999999999999961
1.0000000000000002, 0, -1.7320508075688772, 1.0000000000000002, .041666666666666602
1.0000000000000002, 0, -1.0000000000000002, -1.7320508075688772, .041666666666666602
1.0000000000000002, 0, -1.0000000000000002, -1.0000000000000002, -.37499999999999928
1.0000000000000002, 0, -1.0000000000000002, 0, 1.083333333333331
1.0000000000000002, 0, -1.0000000000000002, 1.0000000000000002, -.37499999999999928
1.0000000000000002, 0, -1.0000000000000002, 1.7320508075688772, .041666666666666602
1.0000000000000002, 0, -.74196378430272591, 0, .22706207261596528
1.0000000000000002, 0, 0, -2.3344142183389773, .022937927384034204
1.0000000000000002, 0, 0, -1.7320508075688772, -.24999999999999961
1.0000000000000002, 0, 0, -1.0000000000000002, 1.083333333333331
1.0000000000000002, 0, 0, -.74196378430272591, .22706207261596528
1.0000000000000002, 0, 0, 0, -3.4999999999999929
1.0000000000000002, 0, 0, .74196378430272591, .22706207261596528
1.0000000000000002, 0, 0, 1.0000000000000002, 1.083333333333331
1.0000000000000002, 0, 0, 1.7320508075688772, -.24999999999999961
1.0000000000000002, 0, 0, 2.3344142183389773, .022937927384034204
1.0000000000000002, 0, .74196378430272591, 0, .22706207261596528
1.0000000000000002, 0, 1.0000000000000002, -1.7320508075688772, .041666666666666602
1.0000000000000002, 0, 1.0000000000000002, -1.0000000000000002, -.37499999999999928
1.0000000000000002, 0, 1.0000000000000002, 0, 1.083333333333331
1.0000000000000002, 0, 1.0000000000000002, 1.0000000000000002, -.37499999999999928
1.0000000000000002, 0, 1.0000000000000002, 1.7320508075688772, .041666666666666602
1.0000000000000002, 0, 1.7320508075688772, -1.0000000000000002, .041666666666666602
1.0000000000000002, 0, 1.7320508075688772, 0, -.24999999999999961
1.0000000000000002, 0, 1.7320508075688772, 1.0000000000000002, .041666666666666602
1.0000000000000002, 0, 2.3344142183389773, 0, .022937927384034204
1.0000000000000002, .74196378430272591, 0, 0, .22706207261596528
1.0000000000000002, 1.0000000000000002, -1.7320508075688772, 0, .041666666666666602
1.0000000000000002, 1.0000000000000002, -1.0000000000000002, -1.0000000000000002, .062499999999999875
1.0000000000000002, 1.0000000000000002, -1.0000000000000002, 0, -.37499999999999928
1.0000000000000002, 1.0000000000000002, -1.0000000000000002, 1.0000000000000002, .062499999999999875
1.0000000000000002, 1.0000000000000002, 0, -1.7320508075688772, .041666666666666602
1.0000000000000002, 1.0000000000000002, 0, -1.0000000000000002, -.37499999999999928
1.0000000000000002, 1.0000000000000002, 0, 0, 1.083333333333331
1.0000000000000002, 1.0000000000000002, 0, 1.0000000000000002, -.37499999999999928
1.0000000000000002, 1.0000000000000002, 0, 1.7320508075688772, .041666666666666602
1.0000000000000002, 1.0000000000000002, 1.0000000000000002, -1.0000000000000002, .062499999999999875
1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 0, -.37499999999999928
1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 1.0000000000000002, .062499999999999875
1.0000000000000002, 1.0000000000000002, 1.7320508075688772, 0, .041666666666666602
1.0000000000000002, 1.7320508075688772, -1.0000000000000002, 0, .041666666666666602
1.0000000000000002, 1.7320508075688772, 0, -1.0000000000000002, .041666666666666602
1.0000000000000002, 1.7320508075688772, 0, 0, -.24999999999999961
1.0000000000000002, 1.7320508075688772, 0, 1.0000000000000002, .041666666666666602
1.0000000000000002, 1.7320508075688772, 1.0000000000000002, 0, .041666666666666602
1.0000000000000002, 2.3344142183389773, 0, 0, .022937927384034204
1.3556261799742659, 0, 0, 0, .22207592200561219
1.7320508075688772, -1.7320508075688772, 0, 0, .027777777777777748
1.7320508075688772, -1.0000000000000002, -1.0000000000000002, 0, .041666666666666602
1.7320508075688772, -1.0000000000000002, 0, -1.0000000000000002, .041666666666666602
1.7320508075688772, -1.0000000000000002, 0, 0, -.24999999999999961
1.7320508075688772, -1.0000000000000002, 0, 1.0000000000000002, .041666666666666602
1.7320508075688772, -1.0000000000000002, 1.0000000000000002, 0, .041666666666666602
1.7320508075688772, 0, -1.7320508075688772, 0, .027777777777777748
1.7320508075688772, 0, -1.0000000000000002, -1.0000000000000002, .041666666666666602
1.7320508075688772, 0, -1.0000000000000002, 0, -.24999999999999961
1.7320508075688772, 0, -1.0000000000000002, 1.0000000000000002, .041666666666666602
1.7320508075688772, 0, 0, -1.7320508075688772, .027777777777777748
1.7320508075688772, 0, 0, -1.0000000000000002, -.24999999999999961
1.7320508075688772, 0, 0, 0, .83333333333333204
1.7320508075688772, 0, 0, 1.0000000000000002, -.24999999999999961
1.7320508075688772, 0, 0, 1.7320508075688772, .027777777777777748
1.7320508075688772, 0, 1.0000000000000002, -1.0000000000000002, .041666666666666602
1.7320508075688772, 0, 1.0000000000000002, 0, -.24999999999999961
1.7320508075688772, 0, 1.0000000000000002, 1.0000000000000002, .041666666666666602
1.7320508075688772, 0, 1.7320508075688772, 0, .027777777777777748
1.7320508075688772, 1.0000000000000002, -1.0000000000000002, 0, .041666666666666602
1.7320508075688772, 1.0000000000000002, 0, -1.0000000000000002, .041666666666666602
1.7320508075688772, 1.0000000000000002, 0, 0, -.24999999999999961
1.7320508075688772, 1.0000000000000002, 0, 1.0000000000000002, .041666666666666602
1.7320508075688772, 1.0000000000000002, 1.0000000000000002, 0, .041666666666666602
1.7320508075688772, 1.7320508075688772, 0, 0, .027777777777777748
2.3344142183389773, -1.0000000000000002, 0, 0, .022937927384034204
2.3344142183389773, 0, -1.0000000000000002, 0, .022937927384034204
2.3344142183389773, 0, 0, -1.0000000000000002, .022937927384034204
2.3344142183389773, 0, 0, 0, -.13762756430420522
2.3344142183389773, 0, 0, 1.0000000000000002, .022937927384034204
2.3344142183389773, 0, 1.0000000000000002, 0, .022937927384034204
2.3344142183389773, 1.0000000000000002, 0, 0, .022937927384034204
2.8569700138728056, 0, 0, 0, .011257411327720668
